"State","Year","Deaths","Crude_Rate","PCT_of_Total_Deaths","Multiple_Cause_of_death"
"Mississippi",2003,NA,NA,NA,"Heroin"
"Mississippi",2003,12,NA,0,"Other opioids"
"Mississippi",2003,11,NA,0,"Methadone"
"Mississippi",2003,NA,NA,NA,"Other synthetic narcotics"
"Mississippi",2003,23,0,0,"All Opioids"
"Mississippi",2004,NA,NA,NA,"Heroin"
"Mississippi",2004,18,NA,0,"Other opioids"
"Mississippi",2004,NA,NA,NA,"Methadone"
"Mississippi",2004,NA,NA,NA,"Other synthetic narcotics"
"Mississippi",2004,18,0,0,"All Opioids"
"Mississippi",2005,NA,NA,NA,"Heroin"
"Mississippi",2005,16,NA,0,"Other opioids"
"Mississippi",2005,20,0.9,0,"Methadone"
"Mississippi",2005,NA,NA,NA,"Other synthetic narcotics"
"Mississippi",2005,36,0.9,0,"All Opioids"
"Mississippi",2006,NA,NA,NA,"Heroin"
"Mississippi",2006,27,1.3,0,"Other opioids"
"Mississippi",2006,21,1,0,"Methadone"
"Mississippi",2006,12,NA,0,"Other synthetic narcotics"
"Mississippi",2006,60,2.3,0,"All Opioids"
"Mississippi",2007,NA,NA,NA,"Heroin"
"Mississippi",2007,46,2.1,0,"Other opioids"
"Mississippi",2007,31,1.4,0,"Methadone"
"Mississippi",2007,23,1.1,0,"Other synthetic narcotics"
"Mississippi",2007,100,4.6,0,"All Opioids"
"Mississippi",2008,NA,NA,NA,"Heroin"
"Mississippi",2008,58,2.7,0,"Other opioids"
"Mississippi",2008,14,NA,0,"Methadone"
"Mississippi",2008,34,1.6,0,"Other synthetic narcotics"
"Mississippi",2008,106,4.3,0,"All Opioids"
"Mississippi",2009,NA,NA,NA,"Heroin"
"Mississippi",2009,43,2,0,"Other opioids"
"Mississippi",2009,17,NA,0,"Methadone"
"Mississippi",2009,31,1.4,0,"Other synthetic narcotics"
"Mississippi",2009,91,3.4,0,"All Opioids"
"Mississippi",2010,NA,NA,NA,"Heroin"
"Mississippi",2010,57,2.6,0,"Other opioids"
"Mississippi",2010,20,0.9,0,"Methadone"
"Mississippi",2010,27,1.2,0,"Other synthetic narcotics"
"Mississippi",2010,104,4.7,0,"All Opioids"
"Mississippi",2011,NA,NA,NA,"Heroin"
"Mississippi",2011,52,2.3,0,"Other opioids"
"Mississippi",2011,14,NA,0,"Methadone"
"Mississippi",2011,19,NA,0,"Other synthetic narcotics"
"Mississippi",2011,85,2.3,0,"All Opioids"
"Mississippi",2012,NA,NA,NA,"Heroin"
"Mississippi",2012,61,2.7,0,"Other opioids"
"Mississippi",2012,22,1,0,"Methadone"
"Mississippi",2012,20,0.9,0,"Other synthetic narcotics"
"Mississippi",2012,103,4.6,0,"All Opioids"
"Mississippi",2013,11,NA,0,"Heroin"
"Mississippi",2013,53,2.4,0,"Other opioids"
"Mississippi",2013,13,NA,0,"Methadone"
"Mississippi",2013,25,1.1,0,"Other synthetic narcotics"
"Mississippi",2013,102,3.5,0,"All Opioids"
"Mississippi",2014,23,1,0,"Heroin"
"Mississippi",2014,64,2.8,0,"Other opioids"
"Mississippi",2014,NA,NA,NA,"Methadone"
"Mississippi",2014,24,1.1,0,"Other synthetic narcotics"
"Mississippi",2014,111,4.9,0,"All Opioids"
"Mississippi",2015,40,1.8,0,"Heroin"
"Mississippi",2015,76,3.4,0,"Other opioids"
"Mississippi",2015,13,NA,0,"Methadone"
"Mississippi",2015,36,1.6,0,"Other synthetic narcotics"
"Mississippi",2015,165,6.8,0,"All Opioids"
"Minnesota",2000,NA,NA,NA,"Heroin"
"Minnesota",2000,19,NA,0,"Other opioids"
"Minnesota",2000,NA,NA,NA,"Methadone"
"Minnesota",2000,NA,NA,NA,"Other synthetic narcotics"
"Minnesota",2000,19,0,0,"All Opioids"
"Minnesota",2001,NA,NA,NA,"Heroin"
"Minnesota",2001,44,1.2,0,"Other opioids"
"Minnesota",2001,13,NA,0,"Methadone"
"Minnesota",2001,13,NA,0,"Other synthetic narcotics"
"Minnesota",2001,70,1.2,0,"All Opioids"
"Minnesota",2002,NA,NA,NA,"Heroin"
"Minnesota",2002,49,1.3,0,"Other opioids"
"Minnesota",2002,18,NA,0,"Methadone"
"Minnesota",2002,10,NA,0,"Other synthetic narcotics"
"Minnesota",2002,77,1.3,0,"All Opioids"
"Minnesota",2003,NA,NA,NA,"Heroin"
"Minnesota",2003,42,1.1,0,"Other opioids"
"Minnesota",2003,31,0.8,0,"Methadone"
"Minnesota",2003,19,NA,0,"Other synthetic narcotics"
"Minnesota",2003,92,1.9,0,"All Opioids"
"Minnesota",2004,NA,NA,NA,"Heroin"
"Minnesota",2004,70,1.8,0,"Other opioids"
"Minnesota",2004,37,1,0,"Methadone"
"Minnesota",2004,18,NA,0,"Other synthetic narcotics"
"Minnesota",2004,125,2.8,0,"All Opioids"
"Minnesota",2005,NA,NA,NA,"Heroin"
"Minnesota",2005,67,1.7,0,"Other opioids"
"Minnesota",2005,34,0.9,0,"Methadone"
"Minnesota",2005,20,0.5,0,"Other synthetic narcotics"
"Minnesota",2005,121,3.1,0,"All Opioids"
"Minnesota",2006,NA,NA,NA,"Heroin"
"Minnesota",2006,62,1.6,0,"Other opioids"
"Minnesota",2006,63,1.6,0,"Methadone"
"Minnesota",2006,30,0.8,0,"Other synthetic narcotics"
"Minnesota",2006,155,4,0,"All Opioids"
"Minnesota",2007,NA,NA,NA,"Heroin"
"Minnesota",2007,82,2.1,0,"Other opioids"
"Minnesota",2007,57,1.5,0,"Methadone"
"Minnesota",2007,26,0.7,0,"Other synthetic narcotics"
"Minnesota",2007,165,4.3,0,"All Opioids"
"Minnesota",2008,NA,NA,NA,"Heroin"
"Minnesota",2008,90,2.3,0,"Other opioids"
"Minnesota",2008,62,1.6,0,"Methadone"
"Minnesota",2008,32,0.8,0,"Other synthetic narcotics"
"Minnesota",2008,184,4.7,0,"All Opioids"
"Minnesota",2009,16,NA,0,"Heroin"
"Minnesota",2009,113,2.8,0,"Other opioids"
"Minnesota",2009,77,1.9,0,"Methadone"
"Minnesota",2009,40,1,0,"Other synthetic narcotics"
"Minnesota",2009,246,5.7,0,"All Opioids"
"Minnesota",2010,16,NA,0,"Heroin"
"Minnesota",2010,105,2.6,0,"Other opioids"
"Minnesota",2010,61,1.5,0,"Methadone"
"Minnesota",2010,37,0.9,0,"Other synthetic narcotics"
"Minnesota",2010,219,5,0,"All Opioids"
"Minnesota",2011,44,1.1,0,"Heroin"
"Minnesota",2011,103,2.5,0,"Other opioids"
"Minnesota",2011,58,1.4,0,"Methadone"
"Minnesota",2011,32,0.8,0,"Other synthetic narcotics"
"Minnesota",2011,237,5.8,0,"All Opioids"
"Minnesota",2012,45,1.1,0,"Heroin"
"Minnesota",2012,112,2.7,0,"Other opioids"
"Minnesota",2012,67,1.6,0,"Methadone"
"Minnesota",2012,42,1,0,"Other synthetic narcotics"
"Minnesota",2012,266,6.4,0,"All Opioids"
"Minnesota",2013,93,2.2,0,"Heroin"
"Minnesota",2013,111,2.7,0,"Other opioids"
"Minnesota",2013,76,1.8,0,"Methadone"
"Minnesota",2013,34,0.8,0,"Other synthetic narcotics"
"Minnesota",2013,314,7.5,0,"All Opioids"
"Minnesota",2014,101,2.4,0,"Heroin"
"Minnesota",2014,107,2.6,0,"Other opioids"
"Minnesota",2014,82,2,0,"Methadone"
"Minnesota",2014,46,1.1,0,"Other synthetic narcotics"
"Minnesota",2014,336,8.1,0,"All Opioids"
"Minnesota",2015,115,2.7,0,"Heroin"
"Minnesota",2015,131,3.1,0,"Other opioids"
"Minnesota",2015,56,1.3,0,"Methadone"
"Minnesota",2015,55,1.3,0,"Other synthetic narcotics"
"Minnesota",2015,357,8.4,0,"All Opioids"
"Michigan",2000,99,1.3,0,"Heroin"
"Michigan",2000,45,0.6,0,"Other opioids"
"Michigan",2000,15,NA,0,"Methadone"
"Michigan",2000,18,NA,0,"Other synthetic narcotics"
"Michigan",2000,177,1.9,0,"All Opioids"
"Michigan",2001,88,1.2,0,"Heroin"
"Michigan",2001,67,0.9,0,"Other opioids"
"Michigan",2001,16,NA,0,"Methadone"
"Michigan",2001,18,NA,0,"Other synthetic narcotics"
"Michigan",2001,189,2.1,0,"All Opioids"
"Michigan",2002,74,1,0,"Heroin"
"Michigan",2002,86,1.2,0,"Other opioids"
"Michigan",2002,44,0.6,0,"Methadone"
"Michigan",2002,43,0.6,0,"Other synthetic narcotics"
"Michigan",2002,247,3.4,0,"All Opioids"
"Michigan",2003,79,1.1,0,"Heroin"
"Michigan",2003,81,1.1,0,"Other opioids"
"Michigan",2003,52,0.7,0,"Methadone"
"Michigan",2003,36,0.5,0,"Other synthetic narcotics"
"Michigan",2003,248,3.4,0,"All Opioids"
"Michigan",2004,108,1.4,0,"Heroin"
"Michigan",2004,110,1.5,0,"Other opioids"
"Michigan",2004,100,1.3,0,"Methadone"
"Michigan",2004,53,0.7,0,"Other synthetic narcotics"
"Michigan",2004,371,4.9,0,"All Opioids"
"Michigan",2005,178,2.4,0.1,"Heroin"
"Michigan",2005,155,2.1,0,"Other opioids"
"Michigan",2005,127,1.7,0,"Methadone"
"Michigan",2005,90,1.2,0,"Other synthetic narcotics"
"Michigan",2005,550,7.4,0.1,"All Opioids"
"Michigan",2006,165,2.2,0.1,"Heroin"
"Michigan",2006,176,2.3,0.1,"Other opioids"
"Michigan",2006,155,2.1,0,"Methadone"
"Michigan",2006,214,2.8,0.1,"Other synthetic narcotics"
"Michigan",2006,710,9.4,0.3,"All Opioids"
"Michigan",2007,115,1.5,0,"Heroin"
"Michigan",2007,187,2.5,0.1,"Other opioids"
"Michigan",2007,155,2.1,0,"Methadone"
"Michigan",2007,72,1,0,"Other synthetic narcotics"
"Michigan",2007,529,7.1,0.1,"All Opioids"
"Michigan",2008,216,2.9,0.1,"Heroin"
"Michigan",2008,223,3,0.1,"Other opioids"
"Michigan",2008,155,2.1,0,"Methadone"
"Michigan",2008,76,1,0,"Other synthetic narcotics"
"Michigan",2008,670,9,0.2,"All Opioids"
"Michigan",2009,250,3.3,0.1,"Heroin"
"Michigan",2009,213,2.8,0.1,"Other opioids"
"Michigan",2009,181,2.4,0.1,"Methadone"
"Michigan",2009,94,1.2,0,"Other synthetic narcotics"
"Michigan",2009,738,9.7,0.3,"All Opioids"
"Michigan",2010,217,2.9,0.1,"Heroin"
"Michigan",2010,261,3.5,0.1,"Other opioids"
"Michigan",2010,163,2.2,0.1,"Methadone"
"Michigan",2010,89,1.2,0,"Other synthetic narcotics"
"Michigan",2010,730,9.8,0.3,"All Opioids"
"Michigan",2011,270,3.6,0.1,"Heroin"
"Michigan",2011,241,3.2,0.1,"Other opioids"
"Michigan",2011,162,2.1,0.1,"Methadone"
"Michigan",2011,89,1.2,0,"Other synthetic narcotics"
"Michigan",2011,762,10.1,0.3,"All Opioids"
"Michigan",2012,263,3.5,0.1,"Heroin"
"Michigan",2012,278,3.6,0.1,"Other opioids"
"Michigan",2012,135,1.8,0,"Methadone"
"Michigan",2012,72,0.9,0,"Other synthetic narcotics"
"Michigan",2012,748,9.8,0.2,"All Opioids"
"Michigan",2013,424,5.5,0.1,"Heroin"
"Michigan",2013,291,3.8,0.1,"Other opioids"
"Michigan",2013,167,2.2,0.1,"Methadone"
"Michigan",2013,89,1.2,0,"Other synthetic narcotics"
"Michigan",2013,971,12.7,0.3,"All Opioids"
"Michigan",2014,529,6.9,0.2,"Heroin"
"Michigan",2014,331,4.3,0.1,"Other opioids"
"Michigan",2014,151,2,0,"Methadone"
"Michigan",2014,180,2.3,0.1,"Other synthetic narcotics"
"Michigan",2014,1191,15.5,0.4,"All Opioids"
"Michigan",2015,654,8.5,0.2,"Heroin"
"Michigan",2015,387,5,0.1,"Other opioids"
"Michigan",2015,172,2.2,0.1,"Methadone"
"Michigan",2015,461,6,0.1,"Other synthetic narcotics"
"Michigan",2015,1674,21.7,0.5,"All Opioids"
"Massachusetts",2000,NA,NA,NA,"Heroin"
"Massachusetts",2000,30,0.6,0,"Other opioids"
"Massachusetts",2000,NA,NA,NA,"Methadone"
"Massachusetts",2000,16,NA,0,"Other synthetic narcotics"
"Massachusetts",2000,46,0.6,0,"All Opioids"
"Massachusetts",2001,21,0.4,0,"Heroin"
"Massachusetts",2001,73,1.5,0,"Other opioids"
"Massachusetts",2001,27,0.6,0,"Methadone"
"Massachusetts",2001,11,NA,0,"Other synthetic narcotics"
"Massachusetts",2001,132,2.5,0,"All Opioids"
"Massachusetts",2002,17,NA,0,"Heroin"
"Massachusetts",2002,76,1.5,0,"Other opioids"
"Massachusetts",2002,24,0.5,0,"Methadone"
"Massachusetts",2002,21,0.4,0,"Other synthetic narcotics"
"Massachusetts",2002,138,2.4,0,"All Opioids"
"Massachusetts",2003,23,0.5,0,"Heroin"
"Massachusetts",2003,93,1.9,0,"Other opioids"
"Massachusetts",2003,36,0.7,0,"Methadone"
"Massachusetts",2003,26,0.5,0,"Other synthetic narcotics"
"Massachusetts",2003,178,3.6,0,"All Opioids"
"Massachusetts",2004,14,NA,0,"Heroin"
"Massachusetts",2004,69,1.4,0,"Other opioids"
"Massachusetts",2004,56,1.1,0,"Methadone"
"Massachusetts",2004,34,0.7,0,"Other synthetic narcotics"
"Massachusetts",2004,173,3.2,0,"All Opioids"
"Massachusetts",2005,20,0.4,0,"Heroin"
"Massachusetts",2005,96,1.9,0,"Other opioids"
"Massachusetts",2005,93,1.9,0,"Methadone"
"Massachusetts",2005,39,0.8,0,"Other synthetic narcotics"
"Massachusetts",2005,248,5,0,"All Opioids"
"Massachusetts",2006,37,0.7,0,"Heroin"
"Massachusetts",2006,157,3.2,0.1,"Other opioids"
"Massachusetts",2006,151,3,0,"Methadone"
"Massachusetts",2006,88,1.8,0,"Other synthetic narcotics"
"Massachusetts",2006,433,8.7,0.1,"All Opioids"
"Massachusetts",2007,69,1.4,0,"Heroin"
"Massachusetts",2007,172,3.4,0.1,"Other opioids"
"Massachusetts",2007,126,2.5,0,"Methadone"
"Massachusetts",2007,74,1.5,0,"Other synthetic narcotics"
"Massachusetts",2007,441,8.8,0.1,"All Opioids"
"Massachusetts",2008,59,1.2,0,"Heroin"
"Massachusetts",2008,143,2.8,0,"Other opioids"
"Massachusetts",2008,87,1.7,0,"Methadone"
"Massachusetts",2008,55,1.1,0,"Other synthetic narcotics"
"Massachusetts",2008,344,6.8,0,"All Opioids"
"Massachusetts",2009,63,1.2,0,"Heroin"
"Massachusetts",2009,157,3.1,0.1,"Other opioids"
"Massachusetts",2009,117,2.3,0,"Methadone"
"Massachusetts",2009,65,1.3,0,"Other synthetic narcotics"
"Massachusetts",2009,402,7.9,0.1,"All Opioids"
"Massachusetts",2010,73,1.4,0,"Heroin"
"Massachusetts",2010,181,3.5,0.1,"Other opioids"
"Massachusetts",2010,86,1.7,0,"Methadone"
"Massachusetts",2010,70,1.4,0,"Other synthetic narcotics"
"Massachusetts",2010,410,8,0.1,"All Opioids"
"Massachusetts",2011,145,2.8,0,"Heroin"
"Massachusetts",2011,177,3.4,0.1,"Other opioids"
"Massachusetts",2011,70,1.4,0,"Methadone"
"Massachusetts",2011,64,1.2,0,"Other synthetic narcotics"
"Massachusetts",2011,456,8.8,0.1,"All Opioids"
"Massachusetts",2012,246,4.7,0.1,"Heroin"
"Massachusetts",2012,183,3.5,0.1,"Other opioids"
"Massachusetts",2012,87,1.7,0,"Methadone"
"Massachusetts",2012,72,1.4,0,"Other synthetic narcotics"
"Massachusetts",2012,588,11.3,0.2,"All Opioids"
"Massachusetts",2013,289,5.5,0.1,"Heroin"
"Massachusetts",2013,187,3.5,0.1,"Other opioids"
"Massachusetts",2013,100,1.9,0,"Methadone"
"Massachusetts",2013,102,1.9,0,"Other synthetic narcotics"
"Massachusetts",2013,678,12.8,0.2,"All Opioids"
"Massachusetts",2014,474,8.9,0.2,"Heroin"
"Massachusetts",2014,187,3.5,0.1,"Other opioids"
"Massachusetts",2014,90,1.7,0,"Methadone"
"Massachusetts",2014,456,8.5,0.1,"Other synthetic narcotics"
"Massachusetts",2014,1207,22.6,0.4,"All Opioids"
"Massachusetts",2015,638,11.8,0.2,"Heroin"
"Massachusetts",2015,238,4.4,0.1,"Other opioids"
"Massachusetts",2015,82,1.5,0,"Methadone"
"Massachusetts",2015,957,17.7,0.3,"Other synthetic narcotics"
"Massachusetts",2015,1915,35.4,0.6,"All Opioids"
"Maryland",2000,NA,NA,NA,"Heroin"
"Maryland",2000,18,NA,0,"Other opioids"
"Maryland",2000,18,NA,0,"Methadone"
"Maryland",2000,NA,NA,NA,"Other synthetic narcotics"
"Maryland",2000,36,0,0,"All Opioids"
"Maryland",2001,NA,NA,NA,"Heroin"
"Maryland",2001,22,0.5,0,"Other opioids"
"Maryland",2001,22,0.5,0,"Methadone"
"Maryland",2001,NA,NA,NA,"Other synthetic narcotics"
"Maryland",2001,44,1,0,"All Opioids"
"Maryland",2002,27,0.7,0,"Heroin"
"Maryland",2002,27,0.7,0,"Other opioids"
"Maryland",2002,24,0.6,0,"Methadone"
"Maryland",2002,NA,NA,NA,"Other synthetic narcotics"
"Maryland",2002,78,2,0,"All Opioids"
"Maryland",2003,29,0.7,0,"Heroin"
"Maryland",2003,26,0.6,0,"Other opioids"
"Maryland",2003,44,1.1,0,"Methadone"
"Maryland",2003,11,NA,0,"Other synthetic narcotics"
"Maryland",2003,110,2.4,0,"All Opioids"
"Maryland",2004,74,1.8,0,"Heroin"
"Maryland",2004,78,1.9,0,"Other opioids"
"Maryland",2004,97,2.3,0,"Methadone"
"Maryland",2004,16,NA,0,"Other synthetic narcotics"
"Maryland",2004,265,6,0,"All Opioids"
"Maryland",2005,80,1.9,0,"Heroin"
"Maryland",2005,89,2.1,0,"Other opioids"
"Maryland",2005,148,3.5,0,"Methadone"
"Maryland",2005,22,0.5,0,"Other synthetic narcotics"
"Maryland",2005,339,8,0,"All Opioids"
"Maryland",2006,112,2.6,0,"Heroin"
"Maryland",2006,117,2.8,0,"Other opioids"
"Maryland",2006,179,4.2,0.1,"Methadone"
"Maryland",2006,54,1.3,0,"Other synthetic narcotics"
"Maryland",2006,462,10.9,0.1,"All Opioids"
"Maryland",2007,131,3.1,0,"Heroin"
"Maryland",2007,130,3,0,"Other opioids"
"Maryland",2007,203,4.7,0.1,"Methadone"
"Maryland",2007,36,0.8,0,"Other synthetic narcotics"
"Maryland",2007,500,11.6,0.1,"All Opioids"
"Maryland",2008,108,2.5,0,"Heroin"
"Maryland",2008,177,4.1,0.1,"Other opioids"
"Maryland",2008,155,3.6,0,"Methadone"
"Maryland",2008,36,0.8,0,"Other synthetic narcotics"
"Maryland",2008,476,11,0.1,"All Opioids"
"Maryland",2009,157,3.6,0.1,"Heroin"
"Maryland",2009,193,4.4,0.1,"Other opioids"
"Maryland",2009,135,3.1,0,"Methadone"
"Maryland",2009,53,1.2,0,"Other synthetic narcotics"
"Maryland",2009,538,12.3,0.2,"All Opioids"
"Maryland",2010,95,2.1,0,"Heroin"
"Maryland",2010,206,4.7,0.1,"Other opioids"
"Maryland",2010,174,3.9,0.1,"Methadone"
"Maryland",2010,49,1.1,0,"Other synthetic narcotics"
"Maryland",2010,524,11.8,0.2,"All Opioids"
"Maryland",2011,103,2.3,0,"Heroin"
"Maryland",2011,243,5.4,0.1,"Other opioids"
"Maryland",2011,170,3.8,0.1,"Methadone"
"Maryland",2011,59,1.3,0,"Other synthetic narcotics"
"Maryland",2011,575,12.8,0.2,"All Opioids"
"Maryland",2012,174,3.8,0.1,"Heroin"
"Maryland",2012,259,5.7,0.1,"Other opioids"
"Maryland",2012,172,3.8,0.1,"Methadone"
"Maryland",2012,55,1.2,0,"Other synthetic narcotics"
"Maryland",2012,660,14.5,0.3,"All Opioids"
"Maryland",2013,218,4.8,0.1,"Heroin"
"Maryland",2013,306,6.7,0.1,"Other opioids"
"Maryland",2013,142,3.1,0,"Methadone"
"Maryland",2013,94,2.1,0,"Other synthetic narcotics"
"Maryland",2013,760,16.7,0.2,"All Opioids"
"Maryland",2014,316,6.8,0.1,"Heroin"
"Maryland",2014,391,8.5,0.1,"Other opioids"
"Maryland",2014,156,3.4,0.1,"Methadone"
"Maryland",2014,226,4.9,0.1,"Other synthetic narcotics"
"Maryland",2014,1089,23.6,0.4,"All Opioids"
"Maryland",2015,406,8.7,0.1,"Heroin"
"Maryland",2015,401,8.6,0.1,"Other opioids"
"Maryland",2015,183,3.9,0.1,"Methadone"
"Maryland",2015,359,7.7,0.1,"Other synthetic narcotics"
"Maryland",2015,1349,28.9,0.4,"All Opioids"
"Maine",2000,NA,NA,NA,"Heroin"
"Maine",2000,10,NA,0,"Other opioids"
"Maine",2000,20,2.1,0,"Methadone"
"Maine",2000,NA,NA,NA,"Other synthetic narcotics"
"Maine",2000,30,2.1,0,"All Opioids"
"Maine",2001,NA,NA,NA,"Heroin"
"Maine",2001,20,2,0,"Other opioids"
"Maine",2001,15,NA,0,"Methadone"
"Maine",2001,10,NA,0,"Other synthetic narcotics"
"Maine",2001,45,2,0,"All Opioids"
"Maine",2002,NA,NA,NA,"Heroin"
"Maine",2002,26,2.6,0,"Other opioids"
"Maine",2002,50,5,0,"Methadone"
"Maine",2002,14,NA,0,"Other synthetic narcotics"
"Maine",2002,90,7.6,0,"All Opioids"
"Maine",2003,NA,NA,NA,"Heroin"
"Maine",2003,30,3,0,"Other opioids"
"Maine",2003,38,3.8,0,"Methadone"
"Maine",2003,12,NA,0,"Other synthetic narcotics"
"Maine",2003,80,6.8,0,"All Opioids"
"Maine",2004,NA,NA,NA,"Heroin"
"Maine",2004,29,2.8,0,"Other opioids"
"Maine",2004,56,5.5,0,"Methadone"
"Maine",2004,NA,NA,NA,"Other synthetic narcotics"
"Maine",2004,85,8.3,0,"All Opioids"
"Maine",2005,NA,NA,NA,"Heroin"
"Maine",2005,41,4,0,"Other opioids"
"Maine",2005,63,6.1,0,"Methadone"
"Maine",2005,NA,NA,NA,"Other synthetic narcotics"
"Maine",2005,104,10.1,0,"All Opioids"
"Maine",2006,NA,NA,NA,"Heroin"
"Maine",2006,42,4.1,0,"Other opioids"
"Maine",2006,48,4.6,0,"Methadone"
"Maine",2006,NA,NA,NA,"Other synthetic narcotics"
"Maine",2006,90,8.7,0,"All Opioids"
"Maine",2007,NA,NA,NA,"Heroin"
"Maine",2007,55,5.3,0,"Other opioids"
"Maine",2007,48,4.6,0,"Methadone"
"Maine",2007,NA,NA,NA,"Other synthetic narcotics"
"Maine",2007,103,9.9,0,"All Opioids"
"Maine",2008,NA,NA,NA,"Heroin"
"Maine",2008,45,4.3,0,"Other opioids"
"Maine",2008,51,4.9,0,"Methadone"
"Maine",2008,16,NA,0,"Other synthetic narcotics"
"Maine",2008,112,9.2,0,"All Opioids"
"Maine",2009,NA,NA,NA,"Heroin"
"Maine",2009,76,7.2,0,"Other opioids"
"Maine",2009,42,4,0,"Methadone"
"Maine",2009,17,NA,0,"Other synthetic narcotics"
"Maine",2009,135,11.2,0,"All Opioids"
"Maine",2010,NA,NA,NA,"Heroin"
"Maine",2010,52,4.9,0,"Other opioids"
"Maine",2010,36,3.4,0,"Methadone"
"Maine",2010,22,2.1,0,"Other synthetic narcotics"
"Maine",2010,110,10.4,0,"All Opioids"
"Maine",2011,NA,NA,NA,"Heroin"
"Maine",2011,48,4.5,0,"Other opioids"
"Maine",2011,33,3.1,0,"Methadone"
"Maine",2011,19,NA,0,"Other synthetic narcotics"
"Maine",2011,100,7.6,0,"All Opioids"
"Maine",2012,12,NA,0,"Heroin"
"Maine",2012,65,6.1,0,"Other opioids"
"Maine",2012,26,2.4,0,"Methadone"
"Maine",2012,17,NA,0,"Other synthetic narcotics"
"Maine",2012,120,8.5,0,"All Opioids"
"Maine",2013,17,NA,0,"Heroin"
"Maine",2013,68,6.4,0,"Other opioids"
"Maine",2013,36,3.4,0,"Methadone"
"Maine",2013,26,2.4,0,"Other synthetic narcotics"
"Maine",2013,147,12.2,0,"All Opioids"
"Maine",2014,39,3.6,0,"Heroin"
"Maine",2014,83,7.7,0,"Other opioids"
"Maine",2014,29,2.7,0,"Methadone"
"Maine",2014,63,5.9,0,"Other synthetic narcotics"
"Maine",2014,214,19.9,0,"All Opioids"
"Maine",2015,53,4.9,0,"Heroin"
"Maine",2015,108,10.1,0,"Other opioids"
"Maine",2015,36,3.4,0,"Methadone"
"Maine",2015,120,11.2,0,"Other synthetic narcotics"
"Maine",2015,317,29.6,0,"All Opioids"
"Louisiana",2000,NA,NA,NA,"Heroin"
"Louisiana",2000,24,0.7,0,"Other opioids"
"Louisiana",2000,NA,NA,NA,"Methadone"
"Louisiana",2000,NA,NA,NA,"Other synthetic narcotics"
"Louisiana",2000,24,0.7,0,"All Opioids"
"Louisiana",2001,NA,NA,NA,"Heroin"
"Louisiana",2001,43,1.3,0,"Other opioids"
"Louisiana",2001,23,0.7,0,"Methadone"
"Louisiana",2001,11,NA,0,"Other synthetic narcotics"
"Louisiana",2001,77,2,0,"All Opioids"
"Louisiana",2002,NA,NA,NA,"Heroin"
"Louisiana",2002,43,1.3,0,"Other opioids"
"Louisiana",2002,45,1.4,0,"Methadone"
"Louisiana",2002,NA,NA,NA,"Other synthetic narcotics"
"Louisiana",2002,88,2.7,0,"All Opioids"
"Louisiana",2003,NA,NA,NA,"Heroin"
"Louisiana",2003,55,1.7,0,"Other opioids"
"Louisiana",2003,55,1.7,0,"Methadone"
"Louisiana",2003,NA,NA,NA,"Other synthetic narcotics"
"Louisiana",2003,110,3.4,0,"All Opioids"
"Louisiana",2004,NA,NA,NA,"Heroin"
"Louisiana",2004,60,1.8,0,"Other opioids"
"Louisiana",2004,70,2.1,0,"Methadone"
"Louisiana",2004,13,NA,0,"Other synthetic narcotics"
"Louisiana",2004,143,3.9,0,"All Opioids"
"Louisiana",2005,NA,NA,NA,"Heroin"
"Louisiana",2005,58,1.7,0,"Other opioids"
"Louisiana",2005,102,3,0,"Methadone"
"Louisiana",2005,10,NA,0,"Other synthetic narcotics"
"Louisiana",2005,170,4.7,0,"All Opioids"
"Louisiana",2006,15,NA,0,"Heroin"
"Louisiana",2006,66,2,0,"Other opioids"
"Louisiana",2006,121,3.8,0,"Methadone"
"Louisiana",2006,14,NA,0,"Other synthetic narcotics"
"Louisiana",2006,216,5.8,0,"All Opioids"
"Louisiana",2007,NA,NA,NA,"Heroin"
"Louisiana",2007,93,2.8,0,"Other opioids"
"Louisiana",2007,113,3.4,0,"Methadone"
"Louisiana",2007,21,0.6,0,"Other synthetic narcotics"
"Louisiana",2007,227,6.8,0,"All Opioids"
"Louisiana",2008,14,NA,0,"Heroin"
"Louisiana",2008,60,1.8,0,"Other opioids"
"Louisiana",2008,50,1.5,0,"Methadone"
"Louisiana",2008,11,NA,0,"Other synthetic narcotics"
"Louisiana",2008,135,3.3,0,"All Opioids"
"Louisiana",2009,12,NA,0,"Heroin"
"Louisiana",2009,61,1.8,0,"Other opioids"
"Louisiana",2009,19,NA,0,"Methadone"
"Louisiana",2009,19,NA,0,"Other synthetic narcotics"
"Louisiana",2009,111,1.8,0,"All Opioids"
"Louisiana",2010,15,NA,0,"Heroin"
"Louisiana",2010,70,2,0,"Other opioids"
"Louisiana",2010,18,NA,0,"Methadone"
"Louisiana",2010,22,0.6,0,"Other synthetic narcotics"
"Louisiana",2010,125,2.6,0,"All Opioids"
"Louisiana",2011,17,NA,0,"Heroin"
"Louisiana",2011,60,1.7,0,"Other opioids"
"Louisiana",2011,14,NA,0,"Methadone"
"Louisiana",2011,19,NA,0,"Other synthetic narcotics"
"Louisiana",2011,110,1.7,0,"All Opioids"
"Louisiana",2012,52,1.5,0,"Heroin"
"Louisiana",2012,77,2.2,0,"Other opioids"
"Louisiana",2012,25,0.7,0,"Methadone"
"Louisiana",2012,19,NA,0,"Other synthetic narcotics"
